episode,timestep,reward
78,2000,-258.4625
164,4000,-264.3091
237,6000,-252.1569
311,8000,-254.3011
391,10000,-252.6265
459,12000,-256.2438
550,14000,-255.9119
618,16000,-249.7328
702,18000,-262.9124
785,20000,-257.0701
864,22000,-253.4634
958,24000,-257.7806
1037,26000,-255.7373
1122,28000,-257.3012
1206,30000,-263.4576
1291,32000,-248.7961
1376,34000,-253.8187
1456,36000,-255.5634
1538,38000,-256.71
1615,40000,-250.3062
1685,42000,-258.4347
1765,44000,-257.5947
1849,46000,-256.6277
1923,48000,-254.1682
2005,50000,-249.0089
2079,52000,-249.97
2162,54000,-252.2227
2240,56000,-253.1631
2320,58000,-252.2218
2409,60000,-254.2973
2497,62000,-254.3654
2574,64000,-249.0265
2661,66000,-253.9764
2729,68000,-249.4518
2808,70000,-253.6262
2891,72000,-252.6059
2970,74000,-241.0886
3051,76000,-246.7411
3144,78000,-251.982
3216,80000,-251.3039
3286,82000,-244.8032
3352,84000,-251.2428
3413,86000,-245.5829
3498,88000,-249.7361
3570,90000,-241.8255
3658,92000,-247.5722
3734,94000,-249.2088
3811,96000,-242.4805
3885,98000,-246.6096
3964,100000,-243.857
4039,102000,-247.5461
4118,104000,-255.1085
4190,106000,-248.4348
4275,108000,-247.0606
4341,110000,-249.6695
4412,112000,-246.4857
4490,114000,-253.3704
4562,116000,-242.7104
4640,118000,-251.9185
4713,120000,-245.6898
4781,122000,-243.0536
4852,124000,-247.8026
4937,126000,-248.4783
5009,128000,-239.6686
5105,130000,-254.9695
5184,132000,-247.2675
5249,134000,-248.0885
5329,136000,-242.3627
5418,138000,-245.2241
5486,140000,-240.7991
5566,142000,-243.3787
5644,144000,-244.806
5731,146000,-247.8294
5816,148000,-245.7464
5897,150000,-244.7889
5974,152000,-248.4926
6058,154000,-241.151
6136,156000,-244.0068
6201,158000,-245.4792
6282,160000,-247.8827
6366,162000,-246.435
6441,164000,-245.8557
6514,166000,-238.4717
6586,168000,-243.7765
6654,170000,-239.1321
6732,172000,-247.6282
6812,174000,-244.9241
6892,176000,-241.9879
6984,178000,-249.8734
7060,180000,-243.9483
7133,182000,-242.6977
7213,184000,-243.7646
7293,186000,-240.3763
7380,188000,-246.9856
7463,190000,-240.1241
7535,192000,-247.4016
7611,194000,-238.3926
7689,196000,-240.3842
7759,198000,-246.35
7825,200000,-238.0752
7907,202000,-239.5004
7985,204000,-239.1532
8053,206000,-237.0152
8137,208000,-240.868
8223,210000,-245.0845
8299,212000,-250.3867
8389,214000,-243.4059
8465,216000,-234.4559
8546,218000,-240.6029
8611,220000,-240.2946
8694,222000,-239.9906
8775,224000,-242.1393
8845,226000,-240.9593
8928,228000,-245.0495
9014,230000,-244.5917
9091,232000,-241.9796
9168,234000,-241.7238
9249,236000,-239.9685
9337,238000,-247.1996
9415,240000,-240.8583
9482,242000,-242.1617
9555,244000,-241.4267
9634,246000,-242.9398
9716,248000,-239.7938
9796,250000,-246.2656
9887,252000,-241.3172
9970,254000,-239.2737
10042,256000,-243.489
10130,258000,-238.6096
10204,260000,-238.6744
10285,262000,-236.064
10378,264000,-238.3016
10450,266000,-241.7433
10525,268000,-233.7555
10617,270000,-239.5863
10695,272000,-235.832
10775,274000,-237.4045
10858,276000,-236.0067
10940,278000,-238.0476
11026,280000,-240.0254
11116,282000,-247.4909
11199,284000,-237.3389
11269,286000,-233.8538
11355,288000,-240.9601
11445,290000,-241.5338
11525,292000,-239.7028
11596,294000,-235.2494
11678,296000,-236.494
11772,298000,-243.8956
11856,300000,-243.9635
11935,302000,-235.4107
12009,304000,-236.1647
12078,306000,-239.565
12163,308000,-241.8196
12230,310000,-240.4337
12304,312000,-244.8584
12384,314000,-245.2974
12454,316000,-232.8907
12535,318000,-238.9383
12611,320000,-235.2207
12693,322000,-241.1375
12759,324000,-247.7011
12830,326000,-238.3889
12914,328000,-236.9199
12996,330000,-243.4996
13075,332000,-234.845
13159,334000,-237.7971
13228,336000,-240.4623
13307,338000,-236.5643
13404,340000,-244.5844
13482,342000,-241.9216
13565,344000,-236.0183
13646,346000,-239.8372
13718,348000,-231.9821
13804,350000,-240.6499
13875,352000,-233.8182
13955,354000,-238.9969
14032,356000,-235.7714
14115,358000,-241.9487
14197,360000,-238.0234
14285,362000,-240.084
14360,364000,-240.0516
14431,366000,-238.4536
14499,368000,-239.0651
14582,370000,-247.4083
14665,372000,-237.938
14748,374000,-240.9987
14827,376000,-242.0508
14912,378000,-244.879
14986,380000,-243.1828
15071,382000,-237.2495
15145,384000,-235.1427
15225,386000,-239.4671
15306,388000,-241.1353
15391,390000,-236.0544
15472,392000,-243.9128
15549,394000,-250.3982
15625,396000,-237.8566
15711,398000,-235.4135
15794,400000,-238.2406
15873,402000,-239.8635
15967,404000,-253.6511
16065,406000,-242.9097
16142,408000,-237.2625
16208,410000,-241.6722
16289,412000,-241.5838
16378,414000,-242.228
16458,416000,-239.9275
16536,418000,-235.431
16614,420000,-236.4583
16688,422000,-234.0492
16764,424000,-237.3759
16840,426000,-234.69
16923,428000,-240.7609
16997,430000,-232.6627
17085,432000,-242.5373
17154,434000,-247.1616
17236,436000,-244.1273
17318,438000,-239.9967
17395,440000,-234.3501
17475,442000,-240.3722
17548,444000,-237.4337
17634,446000,-239.3353
17715,448000,-237.3371
17795,450000,-243.3277
17881,452000,-238.102
17968,454000,-238.4703
18049,456000,-240.7794
18123,458000,-246.7414
18197,460000,-242.303
18269,462000,-231.6565
18356,464000,-240.4395
18432,466000,-240.125
18506,468000,-239.7025
18587,470000,-251.1499
18655,472000,-238.4815
18750,474000,-240.0606
18828,476000,-234.276
18902,478000,-243.7141
18978,480000,-239.7682
19070,482000,-244.5747
19150,484000,-237.8353
19233,486000,-241.5572
19317,488000,-247.8794
19407,490000,-241.8064
19483,492000,-235.7821
19556,494000,-243.8787
19628,496000,-248.4414
19709,498000,-241.0325
19793,500000,-239.7803
19883,502000,-243.6436
19973,504000,-235.2358
20049,506000,-234.7379
20135,508000,-243.8976
20217,510000,-237.7727
20301,512000,-243.9696
20386,514000,-235.7133
20474,516000,-250.5773
20555,518000,-242.8487
20636,520000,-240.6505
20710,522000,-237.3729
20791,524000,-245.3225
20862,526000,-231.5596
20947,528000,-249.2316
21029,530000,-238.8318
21110,532000,-244.6482
21194,534000,-241.8199
21269,536000,-235.3744
21368,538000,-239.7918
21461,540000,-241.6554
21540,542000,-240.8897
21619,544000,-243.9192
21705,546000,-245.1937
21794,548000,-240.1235
21883,550000,-234.5883
21969,552000,-246.1251
22043,554000,-238.9154
22126,556000,-242.7332
22215,558000,-240.064
22292,560000,-247.9934
22378,562000,-239.7596
22465,564000,-241.3663
22551,566000,-239.0283
22631,568000,-240.961
22721,570000,-239.5848
22808,572000,-243.6192
22902,574000,-248.1382
22985,576000,-238.9785
23069,578000,-250.3482
23139,580000,-248.3562
23216,582000,-242.6897
23307,584000,-240.2655
23392,586000,-241.968
23465,588000,-244.272
23552,590000,-239.9797
23635,592000,-237.1898
23719,594000,-244.1912
23808,596000,-239.3932
23896,598000,-240.9625
23972,600000,-239.1443
24054,602000,-240.5974
24135,604000,-238.9663
24214,606000,-243.6628
24287,608000,-237.7295
24375,610000,-247.0341
24470,612000,-244.8499
24554,614000,-236.9279
24632,616000,-242.8822
24705,618000,-231.9789
24784,620000,-242.0921
24857,622000,-243.9237
24935,624000,-240.8688
25031,626000,-245.7204
25109,628000,-244.5257
25188,630000,-244.7533
25277,632000,-238.5195
25379,634000,-242.0574
25483,636000,-241.9701
25568,638000,-241.1238
25652,640000,-242.9158
25741,642000,-244.6431
25824,644000,-236.716
25917,646000,-244.0592
26004,648000,-246.0356
26099,650000,-242.7628
26186,652000,-238.4442
26263,654000,-242.5518
26349,656000,-248.9318
26422,658000,-238.8311
26513,660000,-243.6592
26605,662000,-246.1751
26679,664000,-246.9449
26764,666000,-244.1336
26849,668000,-239.4625
26936,670000,-244.3339
27014,672000,-240.7745
27100,674000,-237.6049
27179,676000,-235.8639
27278,678000,-245.3222
27363,680000,-245.1679
27441,682000,-251.195
27527,684000,-244.5596
27621,686000,-242.1767
27720,688000,-243.4009
27809,690000,-242.7407
27886,692000,-236.1651
27969,694000,-238.9725
28039,696000,-236.2573
28117,698000,-240.6427
28201,700000,-237.7291
28288,702000,-239.1345
28377,704000,-239.1434
28461,706000,-241.3236
28538,708000,-236.382
28607,710000,-238.3862
28691,712000,-239.8632
28771,714000,-244.9272
28864,716000,-239.3132
28958,718000,-243.2175
29041,720000,-239.8313
29119,722000,-249.0376
29200,724000,-235.5772
29287,726000,-236.8629
29372,728000,-239.5029
29458,730000,-238.8745
29527,732000,-247.8579
29601,734000,-243.1036
29685,736000,-246.6764
29772,738000,-244.5256
29853,740000,-239.7646
29944,742000,-238.607
30042,744000,-249.2062
30128,746000,-244.371
30224,748000,-245.9391
30318,750000,-249.318
30403,752000,-238.8228
30483,754000,-241.6203
30571,756000,-239.6027
30664,758000,-238.2975
30745,760000,-242.0423
30833,762000,-241.8123
30917,764000,-241.77
31008,766000,-240.9804
31099,768000,-241.6676
31180,770000,-242.7445
31262,772000,-236.3443
31360,774000,-246.2525
31449,776000,-247.0548
31519,778000,-241.9452
31605,780000,-238.9803
31701,782000,-246.1392
31794,784000,-242.7041
31875,786000,-243.3787
31950,788000,-239.0675
32038,790000,-240.3736
32130,792000,-238.4057
32216,794000,-245.9973
32299,796000,-243.0729
32388,798000,-247.9218
32474,800000,-239.2666
32552,802000,-236.1565
32632,804000,-241.0702
32711,806000,-248.2291
32782,808000,-241.6483
32873,810000,-239.6983
32944,812000,-246.1319
33035,814000,-243.4328
33123,816000,-244.9534
33211,818000,-238.5033
33294,820000,-246.2248
33379,822000,-241.6974
33459,824000,-236.9701
33551,826000,-242.1398
33634,828000,-243.7321
33717,830000,-236.4999
33806,832000,-234.206
33883,834000,-236.9636
33990,836000,-241.5663
34077,838000,-238.5122
34158,840000,-246.9267
34250,842000,-238.1926
34329,844000,-240.9564
34405,846000,-245.4863
34484,848000,-241.7259
34571,850000,-240.9618
34650,852000,-250.7302
34723,854000,-245.9764
34819,856000,-255.6534
34908,858000,-248.505
34992,860000,-242.1121
35082,862000,-239.4746
35177,864000,-244.3301
35260,866000,-238.4911
35353,868000,-242.1995
35430,870000,-253.0534
35512,872000,-251.1592
35604,874000,-245.1856
35688,876000,-249.2267
35776,878000,-247.3513
35866,880000,-241.6234
35948,882000,-240.584
36026,884000,-242.4107
36120,886000,-246.6809
36213,888000,-243.0917
36284,890000,-249.36
36378,892000,-245.8188
36458,894000,-246.5407
36552,896000,-249.7598
36633,898000,-242.0888
36729,900000,-245.1171
36806,902000,-242.294
36897,904000,-245.2878
36991,906000,-247.014
37065,908000,-242.7515
37153,910000,-245.9076
37235,912000,-242.7723
37319,914000,-237.5913
37401,916000,-238.8651
37488,918000,-244.7051
37565,920000,-236.5154
37659,922000,-246.1797
37736,924000,-249.4553
37829,926000,-238.2446
37920,928000,-240.4149
38008,930000,-240.8995
38093,932000,-232.8549
38169,934000,-233.6322
38252,936000,-248.3313
38348,938000,-247.2494
38428,940000,-239.4967
38523,942000,-248.4421
38605,944000,-245.1714
38685,946000,-246.6317
38762,948000,-237.5051
38852,950000,-242.0076
38931,952000,-240.0934
39017,954000,-243.859
39113,956000,-246.6565
39205,958000,-241.8471
39266,960000,-238.7705
39354,962000,-240.0659
39434,964000,-243.0606
39523,966000,-237.6331
39610,968000,-239.1514
39703,970000,-238.7915
39788,972000,-243.4694
39870,974000,-245.3002
39956,976000,-234.68
40035,978000,-239.1487
40114,980000,-249.9371
40215,982000,-244.6326
40308,984000,-253.612
40397,986000,-241.0887
40480,988000,-245.7363
40558,990000,-235.7334
40640,992000,-232.8912
40722,994000,-247.3968
40790,996000,-247.0419
40863,998000,-246.2053
40943,1000000,-248.2173
41036,1002000,-234.7747
41113,1004000,-235.7185
41189,1006000,-243.0208
41277,1008000,-242.3369
41364,1010000,-243.4402
41454,1012000,-240.7624
41546,1014000,-243.7363
41633,1016000,-246.9468
41723,1018000,-243.9428
41799,1020000,-239.8727
41878,1022000,-239.2484
41965,1024000,-239.887
42045,1026000,-238.8544
42125,1028000,-242.2089
42203,1030000,-240.6846
42296,1032000,-249.3162
42372,1034000,-248.9394
42452,1036000,-244.5291
42534,1038000,-237.438
42620,1040000,-236.6567
42705,1042000,-247.4938
42808,1044000,-243.6316
42888,1046000,-237.0916
42980,1048000,-251.6099
43071,1050000,-235.8154
43160,1052000,-242.3662
43252,1054000,-242.1746
43338,1056000,-237.0919
43420,1058000,-247.6237
43501,1060000,-245.7507
43591,1062000,-243.8578
43680,1064000,-246.2912
43757,1066000,-242.8811
43833,1068000,-242.6593
43926,1070000,-245.0089
44014,1072000,-241.1823
44103,1074000,-243.5496
44193,1076000,-245.7178
44281,1078000,-240.3376
44360,1080000,-238.1773
44452,1082000,-241.5247
44539,1084000,-237.0982
44633,1086000,-240.9502
44716,1088000,-237.5543
44797,1090000,-241.8541
44888,1092000,-238.4791
44974,1094000,-243.2761
45068,1096000,-240.3766
45155,1098000,-242.299
45235,1100000,-247.8098
45324,1102000,-234.6909
45401,1104000,-234.6709
45492,1106000,-243.2865
45575,1108000,-240.2496
45650,1110000,-238.5397
45743,1112000,-241.4923
45833,1114000,-246.3305
45925,1116000,-244.1366
46000,1118000,-237.5107
46085,1120000,-238.4684
46166,1122000,-238.9872
46257,1124000,-241.9337
46354,1126000,-245.6698
46440,1128000,-245.3472
46520,1130000,-243.538
46616,1132000,-242.2401
46708,1134000,-244.2388
46790,1136000,-236.056
46874,1138000,-237.9644
46975,1140000,-246.1333
47061,1142000,-241.0933
47152,1144000,-241.4123
47235,1146000,-232.9982
47327,1148000,-243.9847
47410,1150000,-236.9111
47505,1152000,-242.138
47596,1154000,-240.0635
47690,1156000,-237.4007
47771,1158000,-237.2915
47860,1160000,-232.1803
47943,1162000,-237.627
48034,1164000,-243.6811
48122,1166000,-234.0995
48202,1168000,-239.9056
48298,1170000,-237.4276
48380,1172000,-237.1231
48468,1174000,-240.3754
48569,1176000,-239.332
48652,1178000,-236.1528
48739,1180000,-241.5198
48817,1182000,-245.4382
48902,1184000,-244.8359
49001,1186000,-242.9334
49082,1188000,-235.2893
49173,1190000,-241.3118
49259,1192000,-242.4438
49345,1194000,-239.1282
49435,1196000,-237.5881
49519,1198000,-250.0312
49602,1200000,-237.6071
49696,1202000,-240.9383
49770,1204000,-245.7517
49853,1206000,-235.4951
49943,1208000,-238.8838
50027,1210000,-242.9816
50108,1212000,-243.0203
50189,1214000,-245.6458
50280,1216000,-249.3114
50363,1218000,-245.988
50449,1220000,-239.267
50527,1222000,-246.5925
50613,1224000,-242.2573
50695,1226000,-248.0165
50787,1228000,-240.3763
50875,1230000,-245.1045
50970,1232000,-244.7305
51060,1234000,-235.7625
51141,1236000,-233.2679
51235,1238000,-240.9784
51326,1240000,-241.3787
51426,1242000,-241.0763
51510,1244000,-246.4478
51610,1246000,-237.2314
51687,1248000,-238.4481
51778,1250000,-238.9106
51868,1252000,-238.6534
