episode,timestep,reward
46212,954000,-267.4987
46270,956000,-270.6327
46309,958000,-269.7058
46370,960000,-271.6846
46422,962000,-276.2317
46469,964000,-268.8015
46536,966000,-275.3373
46581,968000,-269.1809
46631,970000,-274.1972
46694,972000,-271.2595
46751,974000,-270.3751
46812,976000,-272.7632
46864,978000,-266.5122
46905,980000,-271.1988
46957,982000,-268.2552
47004,984000,-265.945
47045,986000,-269.0092
47089,988000,-271.9183
47138,990000,-266.8229
47195,992000,-268.0695
47249,994000,-276.3035
47293,996000,-263.0731
47347,998000,-269.1595
47409,1000000,-269.7431
47435,1002000,-266.8635
47455,1004000,-275.6074
47490,1006000,-264.4376
47520,1008000,-274.5787
47548,1010000,-271.3161
47574,1012000,-271.878
47612,1014000,-269.3577
47641,1016000,-276.6685
47676,1018000,-270.5048
47706,1020000,-264.4492
47742,1022000,-266.9286
47779,1024000,-270.0086
47813,1026000,-276.4314
47844,1028000,-261.1327
47879,1030000,-272.379
47918,1032000,-272.9775
47953,1034000,-262.8598
47988,1036000,-262.3515
48019,1038000,-268.6698
48036,1040000,-266.3292
48083,1042000,-271.3253
48114,1044000,-265.9645
48154,1046000,-264.9463
48197,1048000,-271.2705
48230,1050000,-255.3
48263,1052000,-263.1739
48284,1054000,-252.668
48307,1056000,-262.9567
48340,1058000,-270.2781
48378,1060000,-271.4801
48396,1062000,-264.6542
48415,1064000,-260.4297
48439,1066000,-278.2077
48466,1068000,-271.876
48503,1070000,-264.0785
48529,1072000,-259.3913
48567,1074000,-264.8246
48604,1076000,-271.5856
48632,1078000,-272.3172
48666,1080000,-267.7902
48703,1082000,-269.2724
48732,1084000,-266.6727
48767,1086000,-266.0625
48797,1088000,-271.7377
48835,1090000,-265.0783
48863,1092000,-263.5575
48889,1094000,-251.8844
48916,1096000,-267.7344
48954,1098000,-264.0235
48993,1100000,-264.9948
49023,1102000,-270.2068
49061,1104000,-270.8067
49091,1106000,-262.8047
49127,1108000,-264.1136
49151,1110000,-254.9953
49175,1112000,-268.3181
49212,1114000,-262.0266
49239,1116000,-276.4218
49268,1118000,-268.5581
49298,1120000,-251.3948
49323,1122000,-256.1125
49348,1124000,-259.8021
49380,1126000,-258.3421
49424,1128000,-261.589
49450,1130000,-262.3754
49475,1132000,-261.6762
49493,1134000,-264.8774
49522,1136000,-269.5117
49553,1138000,-266.8958
49584,1140000,-274.0567
49610,1142000,-276.7162
49639,1144000,-276.6414
49671,1146000,-272.2807
49692,1148000,-265.6522
49728,1150000,-267.5129
49754,1152000,-268.2057
49786,1154000,-269.4167
49811,1156000,-266.8586
49860,1158000,-270.0154
49890,1160000,-269.3389
49919,1162000,-266.8401
49948,1164000,-265.0439
49965,1166000,-270.8382
50002,1168000,-272.7472
50033,1170000,-262.4886
50062,1172000,-264.1849
50093,1174000,-267.3859
50126,1176000,-270.7026
50148,1178000,-275.0118
50180,1180000,-265.1606
50195,1182000,-259.6358
50226,1184000,-262.5031
50259,1186000,-261.7821
50290,1188000,-266.8435
50314,1190000,-272.2849
50350,1192000,-267.1966
50379,1194000,-261.7626
50422,1196000,-275.6686
50449,1198000,-259.6872
50479,1200000,-270.9583
50517,1202000,-268.8752
50544,1204000,-269.7573
50588,1206000,-275.1282
50618,1208000,-260.704
50655,1210000,-268.6301
50683,1212000,-272.0361
50723,1214000,-269.662
50750,1216000,-265.9157
50783,1218000,-256.5454
50809,1220000,-262.8399
50836,1222000,-261.7908
50863,1224000,-263.4789
50895,1226000,-265.0941
50926,1228000,-275.5086
50963,1230000,-260.6278
50993,1232000,-256.161
51023,1234000,-268.5971
51053,1236000,-266.4549
51078,1238000,-261.4653
51112,1240000,-269.814
51147,1242000,-272.7356
51177,1244000,-270.7712
51204,1246000,-273.1962
51231,1248000,-267.8106
51244,1250000,-246.2765
51257,1252000,-239.4743
51269,1254000,-264.8294
51286,1256000,-256.1088
51299,1258000,-241.6743
51310,1260000,-254.8015
51323,1262000,-262.3039
51343,1264000,-249.1873
51357,1266000,-259.342
51364,1268000,-224.797
51384,1270000,-266.3382
51394,1272000,-243.7091
51402,1274000,-216.2987
51414,1276000,-273.5528
51424,1278000,-252.8763
51438,1280000,-270.7027
51458,1282000,-273.2049
51472,1284000,-255.2548
51486,1286000,-260.5701
51496,1288000,-268.8385
51510,1290000,-274.5033
51524,1292000,-242.821
51540,1294000,-256.7978
51549,1296000,-230.3905
51570,1298000,-257.7066
51591,1300000,-249.0563
51599,1302000,-270.1016
51606,1304000,-263.7728
51616,1306000,-255.2469
51625,1308000,-264.4201
51638,1310000,-253.3063
51653,1312000,-262.0334
51665,1314000,-257.5088
51687,1316000,-268.9678
51699,1318000,-254.0372
51713,1320000,-272.0465
51720,1322000,-231.8126
51733,1324000,-269.4115
51744,1326000,-255.3203
51764,1328000,-258.5086
51784,1330000,-265.9421
51799,1332000,-250.5291
51811,1334000,-259.6839
51822,1336000,-270.3979
51836,1338000,-249.2225
51857,1340000,-267.1502
51872,1342000,-263.6609
51889,1344000,-250.4287
51904,1346000,-257.7936
51923,1348000,-259.1629
51936,1350000,-257.4383
51949,1352000,-255.6316
