episode,timestep,reward
24946,474000,-306.4797
24980,476000,-297.2651
25006,478000,-292.3291
25046,480000,-301.2895
25069,482000,-297.224
25097,484000,-294.7116
25129,486000,-300.3044
25161,488000,-300.4163
25195,490000,-302.6173
25239,492000,-306.5826
25281,494000,-300.5093
25309,496000,-306.3964
25346,498000,-301.9037
25382,500000,-299.7947
25405,502000,-302.2222
25428,504000,-297.6866
25452,506000,-293.3858
25477,508000,-295.1889
25503,510000,-296.1826
25515,512000,-284.6746
25530,514000,-283.8646
25551,516000,-294.5629
25570,518000,-290.2158
25586,520000,-288.5153
25604,522000,-290.9057
25628,524000,-303.2968
25652,526000,-297.8908
25678,528000,-295.534
25696,530000,-291.3523
25723,532000,-301.9821
25747,534000,-295.3748
25765,536000,-298.9208
25778,538000,-293.897
25796,540000,-295.2026
25818,542000,-299.0414
25832,544000,-297.246
25854,546000,-297.0163
25881,548000,-296.0595
25893,550000,-291.2379
25914,552000,-301.3249
25937,554000,-293.6161
25954,556000,-294.0223
25970,558000,-295.494
25983,560000,-296.6318
26001,562000,-297.4842
26011,564000,-287.3187
26023,566000,-295.66
26053,568000,-297.0539
26078,570000,-300.9647
26090,572000,-297.4884
26107,574000,-304.6093
26127,576000,-295.8653
26147,578000,-297.6959
26171,580000,-302.8661
26188,582000,-297.1279
26207,584000,-297.7884
26226,586000,-298.632
26245,588000,-298.955
26268,590000,-297.8856
26278,592000,-293.9538
26298,594000,-295.0487
26321,596000,-294.1994
26341,598000,-294.2867
26362,600000,-293.86
26379,602000,-298.1853
26397,604000,-298.8576
26429,606000,-302.1026
26454,608000,-297.7233
26479,610000,-293.9604
26490,612000,-285.4181
26505,614000,-297.379
26520,616000,-289.998
26539,618000,-293.3126
26570,620000,-309.4886
26588,622000,-297.3868
26611,624000,-298.8258
26627,626000,-288.7488
26637,628000,-283.9909
26648,630000,-283.7301
26661,632000,-295.5301
26681,634000,-293.0405
26703,636000,-299.9399
26729,638000,-295.8876
26755,640000,-300.6931
26777,642000,-297.5768
26802,644000,-300.3661
26819,646000,-301.5032
26841,648000,-300.2093
26861,650000,-293.8621
26876,652000,-291.5353
26894,654000,-295.8172
26910,656000,-293.0193
26930,658000,-291.6374
26953,660000,-293.9884
26974,662000,-295.2527
27005,664000,-295.5502
27025,666000,-293.0669
27046,668000,-293.7192
27065,670000,-297.5346
27096,672000,-292.499
27111,674000,-302.6198
27127,676000,-298.0253
27146,678000,-293.2017
27166,680000,-290.3051
27188,682000,-298.8436
27209,684000,-299.2166
27224,686000,-288.6736
27239,688000,-287.3768
27254,690000,-291.4579
27278,692000,-304.9262
27293,694000,-295.3222
27311,696000,-297.5893
27334,698000,-295.9799
27350,700000,-295.9047
27379,702000,-295.248
27397,704000,-294.6492
27418,706000,-294.6978
27433,708000,-292.8238
27449,710000,-296.2884
27464,712000,-288.1236
27477,714000,-308.7525
27499,716000,-291.4426
27521,718000,-292.8191
27549,720000,-297.0082
27568,722000,-288.5869
27589,724000,-290.0732
27614,726000,-292.9298
27629,728000,-296.7061
27650,730000,-299.3447
27671,732000,-290.6936
27685,734000,-292.2367
27707,736000,-295.2754
27739,738000,-295.0206
27755,740000,-291.0235
27763,742000,-288.2285
27784,744000,-300.0985
27803,746000,-289.8886
27828,748000,-301.6617
27845,750000,-298.1794
27861,752000,-289.0679
27874,754000,-288.7608
27883,756000,-289.9523
27891,758000,-292.5488
27911,760000,-298.056
27924,762000,-291.6951
27933,764000,-289.0176
27951,766000,-279.6087
27963,768000,-296.9287
27974,770000,-294.4006
27980,772000,-244.2619
27989,774000,-294.679
28001,776000,-292.9796
28012,778000,-294.8999
28022,780000,-295.3059
28029,782000,-282.7695
28035,784000,-288.0915
28050,786000,-291.4174
28054,788000,-279.1854
28063,790000,-286.7873
28070,792000,-245.7779
28082,794000,-295.2524
28094,796000,-298.2507
28108,798000,-293.7963
28114,800000,-281.5436
28120,802000,-290.2714
28126,804000,-232.0159
28136,806000,-294.3326
28148,808000,-287.8429
28159,810000,-303.7636
28170,812000,-289.9416
28180,814000,-290.5405
28190,816000,-292.0706
28198,818000,-282.752
28207,820000,-286.7741
28214,822000,-243.7126
28231,824000,-301.1205
28247,826000,-293.9387
28258,828000,-291.2937
28271,830000,-292.4864
28275,832000,-300.9754
28303,834000,-297.6819
28312,836000,-288.2772
28325,838000,-303.4103
28335,840000,-291.3663
28353,842000,-298.0367
28361,844000,-283.2802
28367,846000,-236.6212
28387,848000,-297.5281
28395,850000,-289.3652
28400,852000,-233.1808
28406,854000,-287.1457
28412,856000,-291.404
28428,858000,-296.7345
28438,860000,-294.3232
28446,862000,-284.3421
28461,864000,-299.6011
28470,866000,-287.6575
28480,868000,-294.5935
28495,870000,-287.1866
28508,872000,-294.4555
28517,874000,-296.6484
28526,876000,-291.6803
28538,878000,-291.7533
28554,880000,-301.0329
28569,882000,-296.1981
28585,884000,-289.3303
28598,886000,-299.6084
28614,888000,-295.2188
28628,890000,-293.6714
28636,892000,-289.4085
28649,894000,-299.0665
28661,896000,-292.3434
28674,898000,-290.4251
28686,900000,-298.3064
28695,902000,-293.6348
28706,904000,-291.5891
28718,906000,-287.8432
28736,908000,-294.3909
28741,910000,-221.8387
28752,912000,-294.5173
28765,914000,-294.5084
28779,916000,-289.5831
28786,918000,-297.917
28799,920000,-296.382
28809,922000,-299.6532
28815,924000,-280.0978
28821,926000,-239.035
28833,928000,-288.6791
28842,930000,-286.9899
28853,932000,-289.5737
28862,934000,-285.4998
28871,936000,-283.8584
28886,938000,-296.093
28899,940000,-285.4875
28908,942000,-295.2757
28917,944000,-291.0208
28922,946000,-286.8742
28937,948000,-306.7316
28948,950000,-289.7805
28961,952000,-288.8298
28976,954000,-295.0418
28989,956000,-296.9318
29001,958000,-290.3838
29012,960000,-300.7905
29028,962000,-283.6113
29040,964000,-293.0925
29054,966000,-292.2319
29070,968000,-296.9653
29087,970000,-293.2653
29097,972000,-286.4957
29105,974000,-298.5671
29117,976000,-294.4232
29120,978000,-284.2481
29125,980000,-278.1414
29132,982000,-285.7205
29138,984000,-237.8421
29144,986000,-256.8026
29154,988000,-298.1184
29161,990000,-300.3737
29173,992000,-294.8138
29181,994000,-300.2519
29198,996000,-299.5886
29209,998000,-287.4549
29218,1000000,-287.455
29224,1002000,-288.6581
29228,1004000,-130.9825
29230,1006000,27.2065
29234,1008000,-256.7249
29239,1010000,-221.7701
29245,1012000,-194.0571
29251,1014000,-245.8591
29255,1016000,-291.6041
29258,1018000,-71.2014
29260,1020000,-273.1082
29273,1022000,-291.9949
29279,1024000,-295.3151
29287,1026000,-249.9237
29297,1028000,-290.1234
29302,1030000,-228.2068
29307,1032000,-287.0018
29309,1034000,-120.5724
29314,1036000,-231.366
29321,1038000,-284.6513
29326,1040000,-168.1175
29333,1042000,-277.3425
29340,1044000,-298.3679
29345,1046000,-285.6111
29351,1048000,-240.486
29356,1050000,-228.4898
29366,1052000,-292.6072
29374,1054000,-292.5657
29380,1056000,-286.249
29383,1058000,-175.9009
29388,1060000,-225.597
29393,1062000,-227.5334
29397,1064000,-284.1006
29403,1066000,-285.8757
29409,1068000,-246.3545
29411,1070000,22.131
29419,1072000,-261.1456
29423,1074000,-199.1835
29427,1076000,-205.4591
29435,1078000,-287.6157
29442,1080000,-262.8466
29448,1082000,-236.2779
29453,1084000,-252.6715
29459,1086000,-193.9327
29465,1088000,-239.1791
29470,1090000,-243.5475
29475,1092000,-285.5521
29481,1094000,-292.7353
29485,1096000,-146.3628
29495,1098000,-274.7479
29501,1100000,-243.7695
29505,1102000,-229.2746
29511,1104000,-201.3749
29517,1106000,-297.6327
29524,1108000,-280.5217
29535,1110000,-294.2726
29541,1112000,-284.4291
29548,1114000,-253.5974
29553,1116000,-245.4196
29557,1118000,-277.5378
29566,1120000,-262.3787
29572,1122000,-243.2916
29575,1124000,-172.4035
29582,1126000,-250.2981
29589,1128000,-284.8247
29594,1130000,-299.0519
29600,1132000,-181.6834
29604,1134000,-228.4221
29610,1136000,-185.5302
29618,1138000,-295.1096
29621,1140000,-172.069
29625,1142000,-280.19
29630,1144000,-228.2383
29637,1146000,-250.1166
29639,1148000,-122.587
29644,1150000,-227.2544
29648,1152000,-147.5733
29655,1154000,-290.3858
29662,1156000,-282.7921
29666,1158000,-208.2626
29670,1160000,-221.0165
29674,1162000,-281.0005
29680,1164000,-288.8884
29682,1166000,-276.6967
29688,1168000,-227.2186
29694,1170000,-249.478
29700,1172000,-290.2937
29702,1174000,-128.9672
29708,1176000,-189.8879
29711,1178000,-86.4574
29716,1180000,-290.7535
29719,1182000,-179.1773
29723,1184000,-202.8287
29728,1186000,-230.4337
29734,1188000,-231.8223
29738,1190000,-198.8371
29742,1192000,-277.7473
29746,1194000,-287.4903
29748,1196000,-122.8709
29752,1198000,-213.8006
29757,1200000,-217.9824
29764,1202000,-250.0204
29775,1204000,-271.4315
29780,1206000,-222.1834
29788,1208000,-251.4271
29794,1210000,-241.0176
29798,1212000,-215.8149
29801,1214000,-193.8092
29807,1216000,-226.7475
29811,1218000,-274.1138
29814,1220000,-178.418
29821,1222000,-243.0475
29824,1224000,-191.5549
29829,1226000,-241.9978
29835,1228000,-199.2091
29838,1230000,-179.123
29842,1232000,-278.6298
29847,1234000,-285.1954
29858,1236000,-292.0108
29862,1238000,-282.7364
29866,1240000,-132.0624
29871,1242000,-277.7841
29873,1244000,-273.4216
29882,1246000,-223.2523
29890,1248000,-299.641
29893,1250000,-279.5727
29896,1252000,-95.059
29898,1254000,-127.4203
29904,1256000,-240.3377
29906,1258000,-122.5491
29909,1260000,-82.8565
29911,1262000,27.4509
29916,1264000,-233.5516
29918,1266000,-121.8478
29920,1268000,17.4533
29923,1270000,-88.3772
29928,1272000,-170.8451
29931,1274000,-186.4381
29934,1276000,-188.1313
29940,1278000,-197.6014
29943,1280000,-187.3061
29946,1282000,-93.8304
29949,1284000,-193.9834
29952,1286000,-79.233
29954,1288000,27.2568
29957,1290000,-184.7963
29959,1292000,-122.6839
29964,1294000,-180.9563
29969,1296000,-234.8417
29972,1298000,-87.179
29976,1300000,-150.4074
29979,1302000,-72.2845
29982,1304000,-175.1922
29987,1306000,-239.0824
29992,1308000,-167.3944
29997,1310000,-185.0248
30000,1312000,-205.6171
30006,1314000,-238.2999
30009,1316000,-179.6573
30014,1318000,-169.6718
30016,1320000,27.1595
30019,1322000,-175.7262
30021,1324000,-122.2832
30025,1326000,-206.1285
30027,1328000,-123.2087
30030,1330000,-95.8269
30032,1332000,-122.7831
30038,1334000,-192.9233
30041,1336000,-94.9665
30043,1338000,-122.4525
30046,1340000,-91.0787
30048,1342000,17.1705
30051,1344000,-91.2563
30053,1346000,25.95
30059,1348000,-313.3963
30064,1350000,-171.3424
30068,1352000,-146.2583
30072,1354000,-226.2456
30074,1356000,-130.6398
30077,1358000,-92.0166
30082,1360000,-170.121
30084,1362000,-133.2299
30087,1364000,-86.4828
30091,1366000,-144.8164
30093,1368000,26.8722
30095,1370000,-122.9572
30098,1372000,-183.5346
30100,1374000,26.8918
30102,1376000,18.5147
30105,1378000,-178.0971
30107,1380000,27.264
30109,1382000,17.5104
30112,1384000,-83.0366
30114,1386000,27.4901
30116,1388000,27.4509
30121,1390000,-228.8345
30123,1392000,27.9612
30125,1394000,-133.3495
30130,1396000,-178.7704
30133,1398000,-87.9764
30136,1400000,-110.7674
30138,1402000,27.9038
30141,1404000,-211.5693
30149,1406000,-215.8426
30153,1408000,-219.9567
30157,1410000,-150.9359
30159,1412000,27.9038
30163,1414000,-212.957
30167,1416000,-155.324
30169,1418000,27.4901
30171,1420000,-133.2725
30174,1422000,-194.1353
30176,1424000,17.132
30178,1426000,-132.8295
30180,1428000,27.9612
30182,1430000,17.132
30185,1432000,-97.592
30187,1434000,-132.8757
30189,1436000,6.7656
30193,1438000,-216.0304
30197,1440000,-141.9515
30201,1442000,-212.5291
30205,1444000,-217.6125
30207,1446000,-133.0879
30210,1448000,-80.5397
30214,1450000,-150.9355
30217,1452000,-179.7051
30221,1454000,-212.9824
30224,1456000,-201.2864
30229,1458000,-186.0366
30234,1460000,-250.3752
30237,1462000,-86.4351
30240,1464000,-196.2596
30244,1466000,-288.0413
30246,1468000,17.2286
30249,1470000,-82.1872
30251,1472000,15.0377
30253,1474000,-133.7036
30257,1476000,-214.354
30259,1478000,8.9156
30261,1480000,15.3206
30263,1482000,25.9479
30272,1484000,-302.2118
30276,1486000,-217.1682
30278,1488000,16.5723
30281,1490000,-88.7095
30284,1492000,-79.5934
30286,1494000,-281.3016
30288,1496000,16.7977
30295,1498000,-248.3853
30297,1500000,-124.0521
30299,1502000,17.3896
30301,1504000,17.1641
30303,1506000,6.5163
30305,1508000,19.1648
30309,1510000,-226.5693
30311,1512000,19.1134
30314,1514000,-95.2109
30316,1516000,27.5694
30318,1518000,16.6927
30320,1520000,16.5014
30322,1522000,28.0247
30324,1524000,3.6488
30328,1526000,-144.6601
30330,1528000,8.821
30333,1530000,-87.0901
30336,1532000,-84.7377
30338,1534000,-130.8352
30340,1536000,19.2467
30343,1538000,-89.6233
30345,1540000,29.7641
30347,1542000,2.2199
30351,1544000,-140.7236
30353,1546000,17.4476
30355,1548000,25.3978
30357,1550000,21.8037
30359,1552000,8.9156
30361,1554000,19.2608
30363,1556000,-290.8673
30366,1558000,-94.4138
30368,1560000,13.8354
30370,1562000,19.1648
30372,1564000,11.3408
30374,1566000,18.323
30376,1568000,20.824
30378,1570000,17.4064
30380,1572000,6.8125
30382,1574000,9.2377
30384,1576000,27.8057
30386,1578000,-133.7801
30388,1580000,8.8901
30390,1582000,16.5014
30393,1584000,-100.3794
30395,1586000,18.6804
30398,1588000,-81.0009
30400,1590000,28.2831
30402,1592000,17.4801
30404,1594000,19.903
30406,1596000,11.2894
30408,1598000,11.2894
30410,1600000,25.9843
30412,1602000,14.2591
30415,1604000,-134.5245
30417,1606000,26.7248
30419,1608000,27.1557
30421,1610000,28.1522
30423,1612000,19.8271
30429,1614000,-258.8567
30432,1616000,-173.807
30434,1618000,17.1236
30437,1620000,-116.5174
30442,1622000,-173.4999
30448,1624000,-265.3788
30451,1626000,-118.7305
30453,1628000,-138.0394
30455,1630000,5.8095
30458,1632000,-97.4392
30461,1634000,-91.6227
30463,1636000,11.6049
30465,1638000,9.4381
30467,1640000,-126.9586
30469,1642000,18.9639
30473,1644000,-152.2894
30476,1646000,-92.3987
30479,1648000,-201.5506
30481,1650000,9.1282
30486,1652000,-176.0038
30489,1654000,-187.9017
30491,1656000,14.0258
30495,1658000,-221.2577
30498,1660000,-92.221
30501,1662000,-93.4281
30503,1664000,11.3408
30505,1666000,8.9415
30507,1668000,-144.5414
30510,1670000,-88.924
30512,1672000,16.0338
30514,1674000,19.5958
30518,1676000,-159.1772
30520,1678000,16.945
30522,1680000,9.1797
30526,1682000,-228.7023
30528,1684000,17.53
30530,1686000,26.4489
30533,1688000,-85.4118
30535,1690000,16.6826
30541,1692000,-198.568
30543,1694000,9.1863
30547,1696000,-152.2553
30550,1698000,-106.7217
30554,1700000,-146.9437
30557,1702000,-198.9636
30560,1704000,-109.6852
30563,1706000,-193.3337
30565,1708000,-152.6345
30567,1710000,15.9237
30571,1712000,-152.3739
30575,1714000,-156.7116
30578,1716000,-200.97
30580,1718000,-143.1372
30583,1720000,-94.044
30590,1722000,-220.7199
30593,1724000,-200.5741
30595,1726000,27.5859
30597,1728000,8.6774
30599,1730000,8.9843
30604,1732000,-185.7107
30606,1734000,-206.3031
30608,1736000,11.1915
30613,1738000,-182.1482
30615,1740000,-157.6002
30618,1742000,-96.3795
30620,1744000,9.1282
30623,1746000,-111.6556
30626,1748000,-104.3022
30628,1750000,10.4017
30630,1752000,6.5163
30632,1754000,17.848
30635,1756000,-104.0621
30637,1758000,19.4309
30642,1760000,-190.0865
30645,1762000,-99.2788
30649,1764000,-234.2582
30651,1766000,7.7926
30653,1768000,6.3976
30655,1770000,5.9654
30657,1772000,17.4891
30659,1774000,17.926
30662,1776000,-101.2699
30664,1778000,4.1714
30666,1780000,8.3418
30669,1782000,-123.5969
30671,1784000,18.0842
30674,1786000,-98.8669
30677,1788000,-132.1469
30679,1790000,9.1953
30681,1792000,12.4192
30684,1794000,-109.1781
30686,1796000,18.1141
30688,1798000,9.7288
30690,1800000,12.3172
30694,1802000,-147.3439
30696,1804000,9.2076
30699,1806000,-98.6009
30701,1808000,12.2781
30703,1810000,17.2594
30706,1812000,-96.3928
30709,1814000,-96.8777
30711,1816000,17.9386
30713,1818000,11.9994
30715,1820000,17.436
30717,1822000,7.6048
30719,1824000,12.2655
30722,1826000,-92.5493
30725,1828000,-91.6208
30727,1830000,10.4878
30729,1832000,12.2781
30731,1834000,8.9736
30733,1836000,11.9696
30735,1838000,-147.5623
30737,1840000,11.502
30739,1842000,15.6262
30741,1844000,9.1904
30743,1846000,22.2351
30745,1848000,12.2213
30747,1850000,17.951
30749,1852000,12.2781
30751,1854000,14.6036
30754,1856000,-96.8984
30757,1858000,-98.1463
30759,1860000,18.2552
30761,1862000,8.7489
30763,1864000,11.9696
30767,1866000,-147.4306
30769,1868000,20.987
30771,1870000,9.8687
30773,1872000,11.3445
30775,1874000,8.7291
30777,1876000,11.7875
30779,1878000,26.8229
30782,1880000,-94.5726
30784,1882000,12.2781
30786,1884000,12.2494
30788,1886000,6.4812
30790,1888000,11.149
30792,1890000,11.6262
30795,1892000,-96.3482
30797,1894000,17.7293
30799,1896000,9.5399
30801,1898000,9.5671
30803,1900000,11.3802
30805,1902000,12.4461
30807,1904000,6.0317
30809,1906000,18.533
30811,1908000,9.0813
30813,1910000,9.283
30815,1912000,17.951
30818,1914000,-98.2821
30820,1916000,17.7293
30822,1918000,6.127
30825,1920000,-87.4049
30827,1922000,17.9346
30830,1924000,-92.7785
30837,1926000,-220.7083
30839,1928000,8.219
30841,1930000,16.8416
30843,1932000,18.2552
30845,1934000,17.942
30847,1936000,18.2552
30849,1938000,11.3802
30851,1940000,-138.3027
30854,1942000,-100.643
30856,1944000,14.6425
30858,1946000,17.7223
30860,1948000,17.0571
30862,1950000,17.7129
30864,1952000,17.3616
30866,1954000,11.7352
30868,1956000,24.9592
30870,1958000,11.3802
30873,1960000,-94.5441
30875,1962000,17.5839
30877,1964000,25.5554
30879,1966000,25.0088
30881,1968000,14.1233
30883,1970000,17.942
30886,1972000,-96.7335
30888,1974000,11.0872
30890,1976000,12.2781
30893,1978000,-97.7374
30895,1980000,8.3162
30898,1982000,-99.0304
30900,1984000,18.2552
30902,1986000,-140.2591
30905,1988000,-127.3749
30908,1990000,-96.5356
30910,1992000,18.2595
30912,1994000,18.4006
30914,1996000,12.1371
30916,1998000,4.7958
30918,2000000,12.2781
30923,2002000,-184.4254
30927,2004000,-149.286
30933,2006000,-207.9853
30937,2008000,-151.3014
30939,2010000,12.4192
30941,2012000,7.4792
30944,2014000,-96.6531
30947,2016000,-95.4238
30949,2018000,12.2781
30957,2020000,-231.6694
30959,2022000,12.2781
30961,2024000,6.3976
30965,2026000,-151.0869
30968,2028000,-95.2734
30972,2030000,-150.9553
30976,2032000,-157.5857
30979,2034000,-101.8928
30981,2036000,12.4192
30984,2038000,-96.6531
30986,2040000,11.957
30989,2042000,-202.1012
30991,2044000,10.0393
30994,2046000,-95.0593
30996,2048000,12.4065
30999,2050000,-205.3258
31002,2052000,-97.0523
31005,2054000,-94.9822
31007,2056000,12.2781
31010,2058000,-96.3475
31014,2060000,-151.9849
31017,2062000,-95.1242
31019,2064000,12.2781
31021,2066000,12.1371
31023,2068000,11.957
31025,2070000,12.2356
31027,2072000,12.4065
31030,2074000,-95.8304
31033,2076000,-96.2666
31035,2078000,14.9225
31039,2080000,-149.2923
31041,2082000,12.4065
31046,2084000,-181.3808
31049,2086000,-96.5435
31051,2088000,9.5842
31053,2090000,12.2781
31056,2092000,-96.7988
31058,2094000,12.4065
31060,2096000,18.3715
31063,2098000,-95.0524
31065,2100000,12.2781
31067,2102000,9.8576
31070,2104000,-91.1123
31072,2106000,2.5061
31075,2108000,-98.2947
31077,2110000,12.2482
31079,2112000,9.7126
31081,2114000,11.9606
31083,2116000,12.3939
31085,2118000,11.9357
31087,2120000,12.4065
31089,2122000,12.2356
31091,2124000,5.2019
31093,2126000,10.0519
31095,2128000,17.0633
31097,2130000,2.9757
31099,2132000,12.4065
31101,2134000,12.1072
31103,2136000,12.4065
31105,2138000,12.2655
31107,2140000,12.4192
31109,2142000,9.9109
31111,2144000,18.2113
31113,2146000,4.8934
31115,2148000,12.2781
31117,2150000,11.8286
31119,2152000,12.4065
31121,2154000,17.7439
31123,2156000,12.4192
31125,2158000,18.1987
31127,2160000,12.4065
31129,2162000,12.1371
31131,2164000,12.4791
31133,2166000,12.4065
31135,2168000,12.4192
31137,2170000,12.4192
31139,2172000,12.765
31141,2174000,12.4065
31143,2176000,12.4065
31145,2178000,12.4192
31147,2180000,15.5779
31149,2182000,18.2113
31151,2184000,18.3715
31153,2186000,22.7947
31155,2188000,18.3841
31157,2190000,12.4065
31159,2192000,12.2482
31161,2194000,18.4006
31163,2196000,11.9696
31166,2198000,-94.9737
31168,2200000,14.9657
31170,2202000,18.2431
31172,2204000,12.2781
31174,2206000,12.4065
31176,2208000,12.4192
31178,2210000,12.2781
31180,2212000,12.4192
31182,2214000,8.4738
31184,2216000,12.233
31186,2218000,18.3879
31189,2220000,-93.8222
31191,2222000,18.3879
31193,2224000,12.4192
31195,2226000,18.4006
31197,2228000,12.2655
31199,2230000,12.4192
31201,2232000,12.2781
31203,2234000,12.6075
31205,2236000,12.2781
31207,2238000,12.4192
31209,2240000,18.3879
31212,2242000,-103.8322
31214,2244000,8.6023
31217,2246000,-96.013
31220,2248000,-94.8585
31222,2250000,18.3841
31225,2252000,-106.7791
31227,2254000,2.5101
31229,2256000,-2.0748
31231,2258000,-3.5057
31233,2260000,-2.4026
31235,2262000,10.1858
31238,2264000,-106.0734
31240,2266000,-5.7473
31242,2268000,-156.0176
31244,2270000,-0.8102
31246,2272000,1.1596
31250,2274000,-155.2124
31252,2276000,2.0311
31254,2278000,3.1131
31256,2280000,3.0776
31258,2282000,3.096
31260,2284000,-1.8489
31262,2286000,4.7036
31264,2288000,-2.1963
