episode,timestep,reward
1999,2000,-300.0
3999,4000,-300.0
5999,6000,-300.0
7999,8000,-300.0
9999,10000,-300.0
11999,12000,-300.0
13999,14000,-300.0
15999,16000,-300.0
17999,18000,-300.0
19999,20000,-300.0
21999,22000,-300.0
23999,24000,-300.0
25999,26000,-300.0
27999,28000,-300.0
29999,30000,-300.0
31999,32000,-300.0
33999,34000,-300.0
35999,36000,-300.0
37999,38000,-300.0
