episode,timestep,reward
340,2000,-291.5708
679,4000,-291.7723
1014,6000,-292.6604
1348,8000,-293.1758
1698,10000,-293.0916
2023,12000,-292.1513
2359,14000,-293.9266
2676,16000,-294.1808
3011,18000,-290.7217
